ID,Emotion,Text
399172782,neutral,"Күйеуі үстінен түсіп, балтамен шауып өлтіріпті» десті біреулер."
399172782,neutral,"Түбіне келіп қасқыр бал ашып: «Жейміз бе, жоқ па?» – деп тұрғанда, бұтақ сынып, бұзау жерге құлап түседі."
399172782,neutral,"Өкінішке қарай, қазір әлі жоспар бойынша 1–2 айдың ішінде шешіледі."
399172782,neutral,"Лаж жоқ, апам екеуміз үйге қайттық."
399172782,neutral,"Ойлары шашыраңқы, ашып жеткізе алмаған."
399172782,neutral,"Мұның үстіне толқынның кемені артынан дүре соғу қаупі төнді, себебі, жүйткіген толқын «Пилигримнен» әлдеқайда шапшаң еді."
399172782,neutral,Кейін Кабул университетіне оқуға түсіп ғылыми білімін шыңдады.
399172782,neutral,Бұны Ұлттық ғарыш агенттігі де жақсы түсінеді.
399172782,neutral,Бұл үшеуі қызды аман–сау патшаға әкеліп беріпті.
399172782,neutral,Бізден жамандық көрген жоқ сияқты еді ғой» деп сыртынан ұрсып та алады.
399172782,neutral,"Алғашқы көрген кісіге ол бір түрлі суық, сұсты... – Тек ішіне кіргенде ғана аздап көңілің орныққандай болады."
399172782,neutral,Көжектің қанша уақыт ұйықтағанын айту қиын.
399172782,neutral,Сондықтан бұл қастерлі құндылықтар әрдайым айнымас темірқазығымыз болып қала береді.
399172782,neutral,"Фильмнің басты кейіпкері Греция елінің азаматы барлығымен танысып, оларды миф кейіпкерлерімен салыстырады."
399172782,neutral,Сол кезеіңнің ең үлкен шебері Кацусика Хокусайдың шығармашылығы осы заманға таяу келеді.
399172782,neutral,Жалайырхан шұңқырға түсіп жатады: екі көзі ханның үйі жақта болады.
399172782,neutral,Подполковник Делегей қызмет бабында тапсырма орындау кезінде қаза тапты.
399172782,neutral,"Ал, қыздың онымен ісі жоқ, бұлбұлдың жұмыртқаларын алып, Шрекке қуырып береді."
399172782,neutral,Расы осы... Бір–екі жыл бұрын Шымкентте «Ерлер денсаулығы орталығы» ашылғанда еліміздегі тұңғыш қарлығаш деп бөркімізді аспанға ата қуандық.
399172782,neutral,Бұл пәтерде екі қарт кісі мен жас балалар бар.
399172782,neutral,Вагонды теңейтін мен білетін қора жоқ.
399172782,neutral,Радист солдат екеуіміз қосыла еңкілдеп жылап жібердік.
399172782,neutral,"Түнде ұялас қасқырлар желіде байлаулы жатқан құлындарға жер бауырлап жақындай түскенде аққұлақ құлын тыпыршып, бір орнында тұрмапты."
399172782,neutral,"Бірақ оның кеңесінен біз мәселенің беті қайда ауып бара жатқанын, Жандосов нені көздеп, неге мезгеп отырғанын түсінетінбіз."
399172782,neutral,Олар сізге жақсы жарасып тұр.
399172782,neutral,Уылдақ машиналарымен топ–топ болып милициялар да жүр.
399172782,neutral,Ол кәсіпкерлердің басты мақсаты – балалар үшін жауапкершілік алу.
399172782,neutral,Жиырма үш жасқа дейін жоғары оқу орнында оқып жүрген студентке де төленеді.
399172782,neutral,Өзге ақпарат ҚР ҚПК 2 бабына сәйкес жария етуге жатпайды.
399172782,neutral,Мұндайда бізден екі жас үлкен Жансұлтанның араға түсетін әдеті бартын.
399172782,neutral,Қай нөмірге мен телефон соққаным жөн?
399172782,neutral,Бұлар кезек қарауыл тұра бастайды.
399172782,neutral,Луврда дүние жүзінде аса қомақты саналатын шығыс елдері жәдігерліктері жинақталған.
399172782,neutral,Ал сол қиындықпен алғашқы кезекте күреспекпін.1.
399172782,neutral,Ол комедия жанрын дамытуға зор үлес қосты.
399172782,neutral,Бір күні ол ұйықтап жатып түс көреді.
399172782,neutral,Сол кезде өзіме жетті.
399172782,neutral,"Азшылық жағы – Жанша Досмұқамбетұлы, Қалел Досмұқамбетұлы бас болып «автономияны қазір жариялайық» деген."
399172782,neutral,"Жандос Жұмабек, Ерболат Әбіш, «Хабар», Түркістан облысынан."
399172782,neutral,Алпыс алтыншы жылы мұндай сөзді жүрегінің түгі бар қаламгер ғана жаза алатын еді.
399172782,neutral,"Қараса, алма ағашы зәулім биік екен."
399172782,neutral,Олардың басым дені отставкадағы әскери ұшқыштар.
399172782,neutral,Нақ осы кезде «жығылған үстіне жұдырық» дегендей артқы доңғалақ парс етті.
399172782,neutral,"– Ол өз қабілетін маған қалай жұмсаса, кардиналдың пайдасына да солай жұмсай алады ғой."
399172782,neutral,Ауру адам фекалиясымен бірге жұмыртқаға толы жетілген буылтықтар сыртқа шығарылады.
399172782,neutral,"Егер де уақытты көңілді өткізгіңіз келсе, міндетті түрде, осы киноны көруге барыңыз."
399172782,neutral,"Әрине, ол осы қалада мектеп бітіріп, ғылымдағы, өмірдегі жолын тура осы жерден бастаған Өмірбек аға болатын."
399172782,neutral,"Жұрт: «О не, о не?» десіп жатты."
399172782,neutral,"Демек, қала адамдарының жайын есіткен соң, ойы шартарапқа кетпесін бе."
399172782,neutral,"Қазір соны айтып , күліп еске алып отырамыз."
399172782,neutral,"Сондықтан Қазақстанда жұмыс істеп жатқан неміс компаниялары үшін қосымша нарыққа шығуға мүмкіндік ашылады"", – деді Қасым–Жомарт Тоқаев."
399172782,neutral,Онан кейін кірген келіншек қараторы.
399172782,neutral,"Анық көрдік, үлкендігі тайыншадай, нағыз көкжал екен."
399172782,neutral,Бірақ осы шайқаста Әбілхайыр мен Қайыптың алауыздығы кесірінен қазақ қолы жеңіліске ұшырайды.
399172782,neutral,Еліміздегі ең қауіпті жолдар тізімін Жамбыл облысының жолдары түйіндейді.
399172782,neutral,"Тағамды дайындап бола салысыммен оны ақ дастарханға апарып, құрметті қонаққа ұсынады."
399172782,neutral,"Одан да жақсы жұмыс істесек, может быть, жүздің үстінде аламын."
399172782,neutral,Аталған аудандарға жол салуға республика бюджетінен әзірге екі жарым миллиард теңге бөлініпті.
399172782,neutral,Сонда не болғаным қазір өзімнің де есімде жоқ.
399172782,neutral,Мақала авторы Роза ЕсенқұловаҚазақ тіліне аударған Манас Жантекеев
399172782,neutral,"Осы бала мына қызымнан туған, – деді."
399172782,neutral,Әне-міне елу мың авансты күтіп жатырмыз.
399172782,neutral,"– Әрине, мынау жалғыз газеттен басқа ешқандай хат жоқ."
399172782,neutral,Тәкаппар хан қазақтың бір бозбаласының сәлемін оңдылықпен ала қойсын ба?
399172782,neutral,Бұлар кезек қарауыл тұра бастайды.
399172782,neutral,Осыған байланысты ауыз суға мемлекеттік санитарлық талаптар қойылады.
399172782,neutral,"– Жиеніңнен хат алып тұрасың ба, осы?– деген сұрақтың аузынан қалай шыққанын өзі де аңғармады."
399172782,neutral,"Енді, әрине, көп ыстық керек емес."
399172782,neutral,"Мемлекет басшысының сөзінше, оның әкесі соғыс туралы, ерліктер мен марапаттар жайлы сөйлескенді ұнатпаған."
399172782,neutral,"«Қазақты, ешқашан сырттан келген жау алмаған!» – Нұрсұлтан Назарбаев."
399172782,neutral,"Яков Петровичтің шай ішкісі келді, темекі түтінін мұртының астынан сыздықтата жіберіп, әлденені ойланып отыр."
399172782,neutral,Айтамыз да өзіміз де сол әрекетке көше бастаймыз.
399172782,neutral,Ал Олимпиадаға міндетті түрде қатысуы керек.
399172782,neutral,Бұған дейін бірнеше мемлекеттің вакцина әзірлеумен айналысып жатқаны хабарланған еді.
399172782,neutral,"Тұңғиықтан маржанды сүзген сайын, Көлемдірек ұғарсың ой қадірін."
399172782,neutral,"Егер жас леди қоштасарда келіп тұрыңыз десе, неше күннен кейін барған жөн?"
399172782,neutral,Еліміздің бас санитар дәрігері Жандарбек Бекшин осылай деп ресми түрде мәлімдеме жасады.
399172782,neutral,"Бай бір күні келіп көрсе, нар ашығып қалған сияқты көрінеді, бірақ алдында пішен, су дегендер толып тұрады."
399172782,neutral,"Оның ішінде 1408 адам айығып шығып, 30 адам қайтыс болды."
399172782,neutral,"– Апай, орыспен дос болсаң, айбалтаңды қасыңнан тастама деп бабаларымыз айтқан ғой."
399172782,neutral,"Терезеден жарық өшіп, қараңғы болғанын көреді."
399172782,neutral,Большевиктер де сол ақшаны тағы даярлатып жатыр.
399172782,neutral,"""Бұл мемқызметкерлер зейнетке шыққан соң соңғы жалақысына тең зейнетақы сұрай алатынын білдіреді."
399172782,neutral,Қасқыр саудагерге барып бор сатып алды.
399172782,neutral,Онан кейін қайта тұрып жүреді.
399172782,neutral,Атам Қауырсын өтірік айтып көрмеген.
399172782,neutral,"Бір жұма демалып, қайта жиылыңдар, – деп Ұлы Сұлтан үкім айтып таратыпты."
399172782,neutral,"Сондай–ақ, облыс халқының әлеуметтік құрылымының өзгеруіне де оң ықпалын тигізеді."
399172782,neutral,Бәрі орманға кетіп қалды!–деп айғайлайды.
399172782,neutral,"Қазіргі кезде Қазақстан бойынша Тойотаның 14, ал Лексустың 2 дилерлық орталығы бар."
399172782,neutral,"Екі рет «шық» белгісі салынған адам – билер сотына түседі, малмен, не басқа ауыр шарамен жазаланады."
399172782,neutral,"Ал жылу орталықтары, кәсіпорындары бар Алматыда әр тұрғынға бар болғаны бес шаршы метр жасыл өскін тиесілі."
399172782,neutral,"Сен өсіп келе жатқан, және өсетін де жігітсің."
399172782,neutral,Ауылдың балдары сазда ақсүйек ойнаймыз дейді.
399172782,neutral,Бар ойы сол ұялы телефонын алған қызда.
399172782,neutral,Қарапайым қазақ отбасы ел қатарлы өмір сүреді.
399172782,neutral,Бір кезде: «мяу» деген дыбыс естіледі.
399172782,neutral,"Оларға басқа иттер қосылып, лездің ішінде ауыл арасы уылған–шуылған ит базары болды да кетті."
399172782,neutral,Владимир Владимирович осы қақтығыс аймағында өмір сүретін жандарға ерекше назар аударды.
399172782,neutral,Биыл үш көпірдің біріне техникалық сараптама жасалды.
399172782,neutral,Отандастарымыз Айбек Нұғымаров пен Мақсат Исағабылов жартылай финалға дейін қарсылас шақ келтірмеді.
399172782,neutral,Бұл көп жылдар бойы тұрақты жүргізілген орыстану саясатының нәтижесі.
399172782,neutral,Енді ондай олқылық болды.
399172782,neutral,"Алдына нақты мақсат қойған адам, міндетті түрде оған жетеді."
399172782,neutral,Білім және ғылым министрі жоғары оқу орындары бойынша бөлек жазба арнайтынын мәлімдеді.
399172782,neutral,"Яғни шешім де қабылдануы керек, нәтиже де көрсетілуі керек."
399172782,neutral,Оның жайы – жаннат қой!– деді.
399172782,neutral,Дипломатиялық арналар арқылы атқарылған жұмыстардың нәтижесінде қазақтардың Қытайдан Қазақстанға шығу мәселесі өз шешімін табуда.
399172782,neutral,Мендік көңілден шыққан Аннаның күйеуі Алексей Каренинді сомдаған Бауыржан Қаптағайдың ойыны болды.
399172782,neutral,Мұндағы оқушылар неткен көргенсіз: екі бала сөйлескенде: іспектакіл бола ма?
399172782,neutral,"Аталған екі мемлекет соңғы кездері мұнай өндірісі көлемін ерекше арттырып, халықаралық нарықтағы ұсынысты көбейткен."
399172782,neutral,"– Ал жігіттер, біз станциядан 200–300 метрдей жерде тұрмыз."
399172782,neutral,Оқиға Германия мен Бельгия шекарасы маңындағы Ландграаф деген қалашықта болды.
399172782,neutral,Бұл шаһар стратегиялық маңызға ие.
399172782,neutral,Ғалымдардың айтуы бойынша табиғи судың ағзаға тигісер оң әсері өте көп.
399172782,neutral,"Білім әр кезде, әр жерде маңызды."
399172782,neutral,Өзі тұрған Кремльден пәтер береді.
399172782,neutral,"– Күткендерің мен болсам, мен келдім, – деді Раймалы–аға, – қатарларыңнан мен де орын алайын."
399172782,neutral,"Сауысқан мұны көріп құланға келіп, былайша ақыл айтты: – Құлан досым, менің тұзақ жібін қиятын қуатым жоқ, өзің білесің, – дейді."
399172782,neutral,Ал турнир өтіп жатқанда ағылған туристер саны 5 миллионнан асып түскен.
399172782,neutral,Олар қайта кеше ғана кеңестің шекпенінен шыққан Қырғызстан мен Өзбекстанды жақсы біледі.
399172782,neutral,– Онда болыстарды осында шақыртамыз ғой?
399172782,neutral,Азық–түліктің қымбаттауы сауда заңы бойынша – шарасыз процесс.
399172782,neutral,"Сол қашқаннан қашып, аман–есен еліне келеді."
399172782,neutral,"Сонда ғана көңіл зікірмен тыныштық, бақытқа кенеледі."
399172782,neutral,Бұл сапарында үлкен ұлы Мубарак ат–Таразимен бірге келген болатын.
399172782,neutral,"Терезесінен бір сұлуды көріп қалады да, айналсоқтап сол маңайдан шықпай жүреді."
399172782,neutral,Бұл туралы Ресей федералдық қауіпсіздік қызметінің Павлодардың мұрағат қызметкерлеріне қайтарған жауабында айтылады.
399172782,neutral,"Бірақ, соған қарамастан біз өзіміздің шеберханамыздан шағын–шағын домбыраларды жасадық."
399172782,neutral,"Қазақстанның әрбір жетістігі — өздеріңіз сияқты жас өрендердің алаңсыз, жарқын келешегі үшін жасалған қадам."
399172782,neutral,"Мысалы, басқа қалалық ательелерде 1000 теңге болатын жұмыс «Кереметте» 600 теңгені құрайды."
399172782,neutral,Бургундия аймағына қарасты Сона және Луара департаментінде орналасқан.
399172782,neutral,"Сондай–ақ, онымен байланыста болған 67 сотталушы мен мекеме қызметкерінен сынама алынды."
399172782,neutral,"2002 жылы Байқоңыров атындағы Жезқазған университетін, 2004 жылы – КИМЭП, 2012 жылы Ноттингем университетін тәмамдаған."
399172782,neutral,"Пері қызы үрейлене тоқтады, қорыққанынан жүрегі лүп–лүп етеді."
399172782,neutral,"Әрине, кейде 2500 орнына 2000 тг төлейтіндер де кездеседі."
399172782,neutral,"Коронавирус жұқтырудың тәуекел тобына жататындықтан, 65 жастан асқан адамдарға саяжайға бармауға кеңес беріледі."
399172782,neutral,Аталған құжат аграрлық ғылымды дамытуға мүмкіндік бермек.
399172782,neutral,Ананың айналып–толғанғаны кімнің есінен кетеді.
399172782,neutral,− Үнемі!– деп жауап берді қаршадай қарақшы қыз.
399172782,neutral,Ол Қазақстанды әлемге танытты.
399172782,neutral,Жолдың тесігі мен шұрығы көбейеді.
399172782,neutral,Мынау бесінші бөлменің кілті.
399172782,neutral,"Енді біраз жүрген соң, алдарынан шылбырын шұбалтып бір ер–тоқымды қара арғымақ шыға келеді."
399172782,neutral,"Сүйеу қарт та ат үстінде жүргесін, Кәлен оның кемпірімен амандасып төрге шықты."
399172782,neutral,"Тұман, көктайғақ, бұрқасынның салдарынан тұрғындар қалаға жете алмай, жолда қалғандары да бар."
399172782,neutral,"Қарабайға да анда–санда тізесін батырып, жаралап жүреді."
399172782,neutral,Жалғамалы типке сөзжасам мен сөз түрлендіретін қосымшалардың дамыған жүйесі тән.
399172782,neutral,"Алайда, автоконцерннің экс–президенті өзіне тағылған кінәлардың барлығын жоққа шығарып келеді."
399172782,neutral,Нақ осы кезде «жығылған үстіне жұдырық» дегендей артқы доңғалақ парс етті.
399172782,neutral,Бұл түр Германиядағы Хейдельберг маңында табылған қаңқа бойынша Һомо Хейдельберг деп аталады.
399172782,neutral,Бұл үшін оларға ешқандай да ақы төленбесе керек.
399172782,neutral,"Шұбат 98 градуста қайнатылып, содан кейін арнайы құтыларға құйылады."
399172782,neutral,"Қара шапан жамылған Нұрбике тек ауыл ұйқыға қатты кеткен кезде ғана, уәделескен жеріне жетті."
399172782,neutral,"Бүгін өздеріңіз көріп отырсыздар, берілген тапсырмалардың тиісті деңгейде орындалмағаны үшін сөгіс жариялаған жоқпын."
399172782,neutral,"Ақ төбетпен бірге тоқал да елеңдеп, ұмтыла басып отаудың жанына келгенде – жер бауырлап жатқан біреуді көрді."
399172782,neutral,Еркін жүрісі жоқ артқы доңғалақтың төлкесі.
399172782,neutral,Бұл ауру үш күн бойы оның жанын қоярға жер тапқызбаған.
399172782,neutral,Бұл қор БҰҰ–ғы Демократия қорымен тығыз қарым–қатынаста.
399172782,neutral,"Басқалар сияқты виртуалда басқа, реалды өмірде басқа болып шыққан жоқ."
399172782,neutral,Сөйтіп жүргенде 13 жылдың қалай өте шыққанын білмей де қалыппыз ғой.
399172782,neutral,– Жасы он жетіге жаңа ілінген інім бар еді.
399172782,neutral,Ол менен жас.
399172782,neutral,Заман үдерісіне ілесе білуіміз керек.
399172782,neutral,"– Анау күні Тобыл қаласында көрдік қой, сондай жақсы үй болсын."
399172782,neutral,Бес болыс Керей Уаққа түгел сауын айтылды.
399172782,neutral,Бұған дейін Қазақстан үкіметі басшысының орынбасары Бердібек Сапарбаев болды.
399172782,neutral,Биомасса әлемдік экономикада пайдалануы бойынша ең ірі жаңартылатын ресурс
399172782,neutral,Маған бір кісілік үстел керек.
399172782,neutral,Менің қорғауым 2005 жылда.
399172782,neutral,Компания жедел түрде үзілді-кесілді реформалану қажет.
399172782,neutral,Ал максимум бұл – Барахолка мен Жаркент.
399172782,neutral,Шыны төбеде қазірдің өзінде жарықтар бар.
399172782,neutral,"Ханның жалғыз баласы болыпты, дәулеті сонша – бір өзеннен тоқсан мың жылқы суарады екен."
399172782,neutral,Менің десертке зауқым соқпай тұр.
399172782,neutral,Бастапқыда салмағы отыз грамм.
399172782,neutral,"Баламызды оқытамыз немесе үйлендіреміз деп банктен несие алып, мойнына қарыздың қамытын іліп алып жүрген кім?"
399172782,neutral,Кітапсүйер қауымның да бар жағдайын жасап берді.
399172782,neutral,Некеге тұру келісімін некені тіркеу рәсімінің барысында некеге тұрушы адамның тікелей өзі ауызша білдіреді және оның қолын қойғызу арқылы расталады.
399172782,neutral,Ол домбыраны өте жақсы тартады.
399172782,neutral,"– Шеше, қисаң сой, қимасаң қой, мен қара бураның түпкі бүйеніндемін, – деп жауап беріпті құйыршық."
399172782,neutral,"Іште де, сыртта да қарбалас."
399172782,neutral,"Қазір кейіпкер қалай өмір сүреді, жүрек ауыстырғаннан кейін өмірі қаншалықты өзгерді?"
399172782,neutral,Олардың басым бөлігі он төрт жасқа дейінгі балалар.
399172782,neutral,Жоба қатысушылары еліміздің түкпір-түкпірінде еңбек етіп жүр.
399172782,neutral,"Барлығы сол федерация мүшесіне кіргісі келіп, спортқа қызушылық таныта бастады."
399172782,neutral,"Бұл жерде допинг дауы болмайды, спорттық қызғаныш атымен жоқ."
399172782,neutral,"– Бір өтінішім бар: ағайыма істегенді істей көрме, – деп жалынады қарға."
399172782,neutral,"– Сумкасын печенье, конфет, шарапқа толтырған Дариға есіктен жайрандай кірді, қарасұр беті сәл нұрланып, толықша денесі шиыршық атып тұр."
399172782,neutral,Халықты сумен қамтамасыз ету құдықтар арқылы өткізілді.
399172782,neutral,"– Ал жігіттер, біз станциядан 200–300 метрдей жерде тұрмыз."
399172782,neutral,"Болжам бойынша, келесі кездесудің тақырыбы Донбасстағы сайлауды ұйымдастыру болмақ."
399172782,neutral,Оған барған адам кешсіз келе алмайды.
399172782,neutral,"Британ азаматы америкалықты «шошқамды атты», деп сотқа береді."
399172782,neutral,Екпе салатын кезде баланың жағдайын тексереді.
399172782,neutral,"Екі жүз қырық жеті шөбере болса илеуден шығып, бөлек жиналды."
399172782,neutral,Бағынышты тайпаларға және қарапайым көшпелі бұқараға жүктелген міндеткерліктер туралы жазба деректер аз.
399172782,neutral,"Ашуланғаным сондай, тұла бойым қалшылдап, өзімді–өзім ұстай алмай қала жаздадым."
399172782,neutral,Қырық екі мың бес жүз теңге жәрдемақыны тағайындауға қатысты соңғы шешімді қалалық немесе аудандық штаб шығарады.
399172782,neutral,Қара құрым қалың қол толарсақтан құм кешіп жүріп келеді.
399172782,neutral,"Енді біраз жүрген соң, алдарынан шылбырын шұбалтып бір ер–тоқымды қара арғымақ шыға келеді."
399172782,neutral,"Әйелге жекіп, кемсітіп не болмаса қорлауға болмайды."
399172782,neutral,"Мектепте математика пәнінен мұғалім болу, оқушыларға сапалы білім беріп, жақсылыққа шықыра алу – бала кезімнен бергі асыл арманым."
399172782,neutral,Бір күні ол ұйықтап жатып түс көреді.
399172782,neutral,Биікке де көтеріп шыға аламын.
399172782,neutral,"Кілең бір ескірген, жұмыс істемейтін шаблондар."
399172782,neutral,Және де олардың халық үшін ешбір қабырғасы қайыспайтынын еске алды.
399172782,neutral,"Мақала өзімдікі, маған аудармашының да қажеті жоқ."
399172782,neutral,"Даусынан өкпеден гөрі, баласының соғысқа кеткенін мақтан еткендей үн естілді."
399172782,neutral,"Сіз ғайыплысыз, қайтыңыз тез қателік жолдан."
399172782,neutral,Мәскеу мемлекеттік университетіндегілер Елбасын әркез құшақ жая қарсы алады.
399172782,neutral,"– Тұра тұршы... Сумкасынан алып, Мартинге бес долларлық алтын ақша берді."
399172782,neutral,Оқиға Германия мен Бельгия шекарасы маңындағы Ландграаф деген қалашықта болды.
399172782,neutral,"Ол бір шағындау бөлменің есігін ашты – тегі, кеңсе болу керек, түбі түскен, тозаң басқан орындыққа Дженевьеваны отырғызды да, өзі шығып кетті."
399172782,neutral,Жақындары сеніммен қарап отыр.
399172782,neutral,Өмірде бақытты болудың жолдары жетерлік.
399172782,neutral,Не болғанын енді түсінген Батыр тез арада өзі түскен жерге жетуі керегін ұқты.
399172782,neutral,Анадолыға Хорасаннан келген шейхтар әулетінің ұрпағы.
399172782,neutral,Олардың басым дені отставкадағы әскери ұшқыштар.
399172782,neutral,"– Мен саған қарағанда мұқияттаумын, өзеннен өткенше жүзікті маған бер, аузыма салып алайын, өзеннен өткен соң өзіңе беремін, – дейді ит."
399172782,neutral,Бүгінде осы бағытта бірнеше шешім де қабылданған.
399172782,neutral,Екі ел арасындағы берік достық қазіргі таңда стратегиялық серіктестікке ұласты.
399172782,neutral,"Мен тағы салдым:Менің достым маған түсінушілікпен биязы жымиып:– Өзің де көріп тұрсың... бұл қой емес, қошқар ғой."
399172782,neutral,"Жалпы, биыл Парламент 80 заң қабылдаған."
399172782,neutral,Экскурсия барысында Кутузов пен Лермонтов көшелерінің қиылысында орналасқан Мемлекеттік Рәміздер паркіне бардық.
399172782,neutral,Бұл Абылай ханның ел басқарып жүргендегі өте ауыр кезеңі еді.
399172782,neutral,Плутархтың өмірі туған қаласымен тығыз байланыста өтті деуге болады.
399172782,neutral,"Пәтер жалдап, буылдық сатып, барлық қазақ–орыс бір шала байып қалады."
399172782,neutral,"Соны үйден алып шыққан екі жіптеріңнің біріне буып төмен домалатамыз, бұл сендерге салынған салық."
399172782,neutral,Сатып алудың зардабын тартып жүргендердің бірі — кәсіпкер Біржан Қожақов.
399172782,neutral,"Директор, балетмейстердің әртіске деген қарым–қатынасы ерекше."
399172782,neutral,Әне-міне елу мың авансты күтіп жатырмыз.
399172782,neutral,Бұл орайда азаматты әскерге қабылдамаудың бір ғана себебі оның денсаулық жағдайына байланысты болмақ.
399172782,neutral,"Нәтижесінде ол өзін қорғайды деп ағасын шақырады, ал ағасы інісінің мойнынан қайта ұрып, айыппұлды төлеп кетті."
399172782,neutral,Бәрі дуылдап Нарғазының қасына жиналды.
399172782,neutral,"Ол да етті турап жеп отыр, мен де турап жеп отырмын."
399172782,neutral,Қанша бұлқынса да шығып кете алар емес.
399172782,neutral,"Тек байқа, сөзімді бөле берме: мен сөйлейді екем, бәрі қағазға жазылғандай жатық болсын."
399172782,neutral,Талантты жастың жетістіктерімен танысып қайтқан тілшіміздің бейнематериалын назарларыңызға ұсынамыз.
399172782,neutral,"Шәке:– Баптаған өзім, қаршыға–лашын бабын үйрендім ғой!– деді."
399172782,neutral,Дыбыс заңдары жайында ғылыми пікірлер әр түрлі.
399172782,neutral,"Ұлан Нарынбек, Владимир Бовкис, Ерлан Шалбаев, «Қорытынды жаңалықтар» Алматыдан."
399172782,neutral,«Астана» халықаралық қаржы орталығы» – мегажоба.
399172782,neutral,"Оның екі жүз мыңға жуығы аталған дерттен көз жұмса, бір миллиондай науқас айығып, ауруханадан шықты."
399172782,neutral,"Қазіргі заман талабы «заманың түлкі болса, тазы боп шал» деп бекер айтпаған."
399172782,neutral,"Сондықтан абайлап жүріп, абайлап тұру керек."
399172782,neutral,Бұл жерде мұхиттың түбіне жететін құлама жардың орналасуымен байланысты.
399172782,neutral,"Бүкіл халықтың ішіне кіріп, осындай жағдай жасағанды адам деуге тұрмайды."
399172782,neutral,"Әлихан Қожанов, учаскелік инспектор:Азаматтардың құқықтары мен бостандықтарын қорғау біздің басты міндетіміз."
399172782,neutral,"Егер де уақытты көңілді өткізгіңіз келсе, міндетті түрде, осы киноны көруге барыңыз."
399172782,neutral,Грекия өнерінің алғашқы гүлденуі басталды.
399172782,neutral,"– Азаматтардың сағын сырдырмайық дегенім ғой, Басеке!"
399172782,neutral,Осы қадамдарға сәйкес біз осы мәселені соңына дейін жеткіземіз.
399172782,neutral,Қаланың кең көшелерін асықпай аралап келе жатқан ол атшаптырым алаңда топырлаған халыққа көзі түседі.
399172782,neutral,"Тамыр емес, бейтаныс қонжықтың жүніне қолы тигенін ол енді ғана сезгендей болды."
399172782,neutral,"Бірақ қалай бардық, солай ерекше сезімде болдық."
399172782,neutral,"Өкінішке қарай, алған жарақаттарының салдарынан балақай оқиға орнында көз жұмды."
399172782,neutral,"Бір шыны су алып шық деймін, – деп итті шапалақпен тартып жібергенде ит арс етіп Мәкеңнің қолынан ала түсіпті, сонда Мәкең:– Қап!"
399172782,neutral,"Содан басым айналып, қаңғалақтап өзіміздің сорапты әрең таптым."
399172782,neutral,"Көк ала таулар күлімдеп қол бұлғап, әдемі көкжиек еріксіз елес әлеміне тартып әкететін."
399172782,neutral,"Мынау бізге көрші ауылда 45 жастағы бір қойшы нашар адам бар еді, үй–күйі жоқ, өмірінде жалшы боп келе жатқан."
399172782,neutral,"Таң атты, енді қара қасқа арғымақ болды."
399172782,neutral,Бұл дүниелер б. з. д.
399172782,neutral,Ол домбыраны өте жақсы тартады.
399172782,neutral,"Волонтёрлер тоғыз жүздей итті өз қаржыларына тамақтандырып, күтіп-баптайды екен."
399172782,neutral,Галузо отынкескіш қоңызы Ілде өзенінің аңғарларындағы Үлкен және Аяқты қалқан маңынан табылған.
399172782,neutral,Ондағы компаниялар айтарлықтай дәрежеде республикалық бюджеттің қолдауына тәуелді.
399172782,neutral,Елімізде тағы 24 адамнан коронавирус анықталды.
399172782,neutral,Ақ құрлар орман шетінде және талдардың арасында жиі кездеседі.
399172782,neutral,"«Олай болса, сендер қатар тұрыңдар, мен садақты тартқанымда үшеуің бірден жүгіріңдер», – деді Махамбет."
399172782,neutral,Қыста жылымық әсерінен сең буу жиі болып тұрады.
399172782,neutral,Биені қымыз іштім мұзға байлап;Тышқанды жауыр қылдым үш жыл айдап.
399172782,neutral,"Анам сиыр сауады, әжем сүттен қаймақ тартады, атам төрт түлік малды бағуға шығады, әкемде сол төрт түлік малдың ортасында, үй сыртында жүреді."
399172782,neutral,Бұдан екі арадағы делдалдар мол табыс табатын.
399172782,neutral,Мына жолмен жүріңіз.
399172782,neutral,Негізгі ереже ол — билік өкілі түпкілікті шешім қабылдамас бұрын азаматтың пікірін тыңдауға міндетті болады.
399172782,neutral,Қысылғандықтан бұрқ етіп маңдайымнан тер шығып кетті.
399172782,neutral,Қазақ ұғымында бейуақ қолайсыз мезгіл.
399172782,neutral,Әншілер кімге не беретінін алдын ала дайындайтын сияқты.
399172782,neutral,Стационарда 2897 сырқат емделіп жатыр.
399172782,neutral,"Ақын жанын түсіну қиын, ақын жолы ауыр жол."
399172782,neutral,Бұл жолы арман емес мақсатпен келдім.
399172782,neutral,Мен Халық шаруашылығы институтын бітірдім.
399172782,neutral,Мына жолмен жүріңіз.
399172782,neutral,"Тұман, көктайғақ, бұрқасынның салдарынан тұрғындар қалаға жете алмай, жолда қалғандары да бар."
399172782,neutral,"Бірақ, қайтадан айналып келгенде олар да қазақ тілінде емес."
399172782,neutral,"Қойылым адам бойындағы менмендік, пендешілік сынды қасиеттерді жан–жақты ашуға тырысқан."
399172782,neutral,"Өздеріңіз көрдіңіздер, әлі тың, өлең де айтады."
399172782,neutral,"Оның әкесі бизнеспен айналысқан, Ресеймен және Қытаймен сауда жасаған."
399172782,neutral,"Мысалы, бір сұрақтың 2 не 3 жауабы дұрыс болады."
